2.0000,59.0530,30.3681,27.3063,28.8980,51.1783,23.2573,56.0074,27.4236,8.1347,21.2831
6.0000,30.7001,57.0610,16.2867,92.6025,29.2680,50.7164,28.4810,566.9115,25.0092,101.2318
10.0000,31.1646,140.9848,23.1322,154.5346,21.1651,204.3941,19.1614,206.6286,20.1062,269.1190
14.0000,19.3608,104.5415,15.5545,175.2207,16.6100,1244.5221,19.9914,86.4820,18.8680,1173.4309
18.0000,17.5463,132.2451,20.7298,122.3814,17.1568,131.0215,18.7808,126.7612,17.7671,263.8121
