2.0000,60.2115,19.8154,26.3453,14.3933,51.4047,18.0073,56.1980,21.7152,8.1284,12.6901
6.0000,30.0242,133.8487,16.2748,137.2690,29.2484,206.1298,24.3776,976.7113,25.0649,257.2865
10.0000,31.2624,262.3336,22.9820,1403.3422,19.4598,4223.7391,19.2726,7062.9811,20.2382,2982.2545
14.0000,19.4078,7245.4615,15.6277,9729.7568,16.5071,188.5605,20.0904,187.9265,18.9326,3853.6687
18.0000,17.8465,6637.3439,21.5547,4196.6853,17.0317,10114.1067,20.1743,6990.8113,17.2950,5107.6679
