2.0000,44.9830,11.6782,27.7905,9.7132,39.3981,4.1635,55.2890,4.1244,8.1294,5.0697
6.0000,30.7356,81.3591,14.1069,121.5184,26.7075,46.5019,28.8939,524.5898,23.7258,96.1711
10.0000,26.6446,150.9056,21.7241,265.4579,21.3160,1069.3998,19.9283,963.3827,19.1723,276.3791
14.0000,18.6706,152.7269,15.4752,435.6048,15.8212,774.5454,19.2320,1665.3843,19.4789,850.3950
18.0000,17.3217,631.2265,20.6176,237.4144,16.8174,1100.9700,19.3794,265.6667,17.2158,1063.1597
